Timestamp,Username,Total score,Role Classification,Country of Residence ,"1. Does your company offer health & wellness benefits (i.e. medical insurance coverage, employee and family assistance programs, health/body check-ups, gym membership subsidy, discounts at healthy F&B outlets, subsidy for massage therapy, etc.)?  [Score]",2a. Has your company hosted wellness/ fitness/ team building activities/ workshops within the last year? [Score],"2b. If yes to the above, which of the following topics have been covered? (select all that apply)","3. Does your company have a dedicated employee, team, or social committee responsible for company culture? [Score]","4a. Does your company support positive social activities led by employees? (i.e. sports teams, fundraisers, bake sales, yoga classes, fitness challenges, after-work social gatherings)  [Score]","4b. If yes to the above, could you please list the activities and how your company supported them?","5. Does the company provide online wellness services? (e.g. subscription to fitness/ wellness content library, meditation apps, health/fitness publications, mental health section in newsletter, healthy food ordering app, etc.)  [Score]","6a. Does your company provide access to nutritious food & beverages (e.g. daily refilled fruit, bottled mineral water, snack bars, juice, coffee, tea, healthy snack vending machines, etc.)  [Score]","6b. If yes to the above, could you please list the food & beverages provided? ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.) ","7a. Does your company provide access to health/ wellness facilities? (e.g. gym, open space for movement, meditation room, ideation room, quiet area, social area, digital library, etc.)  [Score]","7b. If yes to the above, could you please list the facilities?","8a. Does your company provide access to in-office health/wellness equipment (i.e. standup desk, ergonomic chair, blue light glasses, yoga mat, stability ball, stress balls, noise-cancelling headphones, phone booths)?  [Score]","8b. If yes to the above, could you please list the equipment provided? ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)  ","9. Share 2 examples of workplace wellness practices your company is currently practicing. (e.g. monthly team building workshops, yoga classes, weekly non-work related check-ins, continuing education opportunities, etc.)   [Score]","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.) ","10. How does your company measure the level of your health, well-being and vitality? (e.g. health check-ups, surveys, interviews, focus groups, etc.)  [Score]",11. Name 2-3 adjectives to describe your company culture. ,11. Name 2-3 adjectives to describe your company culture.  [Score],"12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.) ","12. Nominate 2 of your colleagues (provide first & last name) who lead / coordinates team activities? (i.e. team socials, dim sum lunch as a team, weekend hiking, sport betting pools, games night, etc.)  [Score]","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.)","13. Nominate 2 of your colleagues (provide first & last name) who lead by example and/or encourages wellness? (i.e. they are knowledgeable about personal wellness, regularly attends physical activities like yoga, tai chi, fitness classes, encourages healthy eating, etc. *can be the same people as in the previous question.) [Score]","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.) ","14. I experience POSITIVE EMOTION at work ... (e.g. joy, appreciation, confidence, laughter, fun, inspiration, etc.)  [Score]","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.) ","15. I experience ENGAGEMENT at work ... (e.g. focus, concentration, flow state, productivity, connection, etc.)  [Score]","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.) ","16. I experience POSITIVE RELATIONSHIPS at work ... (through positive interactions such as teamwork, respectful communication, acts of service/kindness, supportive discussions, constructive conversations, mentoring sessions, caring gestures, healthy competition, etc.)  [Score]","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.) ","17. I experience MEANINGFULNESS at work ... (e.g. inspired, trusted, respected, purpose, seen and heard, acknowledged, fulfilled, growth, contribution to something greater, etc.)  [Score]","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.) ","18. I experience ACCOMPLISHMENT at work ... (e.g. achievement, satisfaction, completion, attainment, increased self-confidence, increased self-esteem, celebration, etc.)  [Score]","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.) ","19. I experience VITALITY at work ... (i.e. high energy, nourished, energized, excited, motivated, spirited, liveliness, etc.)  [Score]",20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate),20. How many times per week do you undertake moderate to high intensity PHYSICAL ACTIVITY? (20+ minutes of continuous activity with elevated heart-rate) [Score],"21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.) ","21. How many times per week do you SOCIALIZE with colleagues? (e.g. coffee break conversations, lunch, commute, happy hour, events, etc.)  [Score]","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.) ","22. How often do you give QUALITY TIME and attention to your colleagues/peers? (i.e. provide mentorship and guidance, hold space for venting, acts of kindness and thoughtfulness, spend quality non work-related time, etc.)  [Score]","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.)","23a. How often do you engage in vocational (job-specific) LEARNING? (i.e. online courses, technical workshops, certification/designation educational credits, post-graduate education, etc.) [Score]","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.) ","23b. How often do you engage in personal GROWTH and development learning? (i.e. personal development retreats/events, coaching, personal training, therapy, extra-curricular courses, hobby workshops, book clubs, etc.)  [Score]","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect) ","24. How often do you spend time to take notice of your SURROUNDINGS? (i.e. appreciate things around you, walk in nature, journaling, meditation, observe your thoughts, moments to reflect)  [Score]","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.) ","25. How often do you feel ACKNOWLEDGED? (i.e. rewarded, complemented, recognized, supported, celebrated, awarded, concerned for, etc.)  [Score]",26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Stress Optimization ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Mindset Coaching ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Sleep Strategies ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Social Wellbeing ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Leadership & Teamwork ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Physical Health & Fitness ],26a. Rank the following workshop topics that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6):  *Mark only one oval per row.  [Nutrition & Gut Health],"26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Job Satisfaction - Community Environment, Peer Relations, Responsibilities ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Stress - Workload, People Issues, Support ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Financial Reimbursement - Rewards, Pay, Benefits, Recognition ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Work Life Balance - Flexible Hours, Work From Home (WFH), Telecommunication, Remote Working, Part-Time options ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Working Conditions - Ambiance (lighting, temperature, etc.), Outer Environment (work space, ergonomics, wellness design), Inner Environment (nutrition, wellness, mental health), Culture (diversity, inclusion, respect, fairness) ]","26b. Rank the following contributors of QWL (Quality of Work Life) that you would be most keen to explore and learn (highest interest = 1 to lowest interest = 6) Mark only one oval per row. [Motivation - Engagement activities, Continuing Education, Team Building ]","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace? ","Do you have any final comments, suggestions, or questions about improving the Quality of Work Life at your workplace?  [Score]",Would you be interested in exploring an Individual or Group Coaching program?
2021/09/22 1:19:09 AM AST,38,21,"Middle Management (Manager, Senior Manager)",Bangladesh,1,1,Zumba Dance,0,0,,0,1,"Coffee, Tea",No,0,,0,,"Zumba Dance Session, Family Care Pack sent in Covid situation",1,N/A,0,"Highly employee engaged, Sustainable",1,"Abu Tareq, Iftakharul Islam",1,"Abu Tareq, Iftakharul Islam",1,Most days,2,Daily,2,Most days,2,Most days,2,Daily,2,Most days,2,Most day,2,Once a week,0,Once a week,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,Rarely / Never,0,1,2,2,2,2,1,1,2,2,2,1,2,2,N/A,0,I'd like to know more please!
2021/09/22 1:42:23 AM AST,39,22,"Senior Management (Associate Director, Director, Senior Director)",Vietnam,1,1,Nutrition;Exercise & Fitness;Yoga;Leadership,1,1,"sports team, yoga class, in-house gym",1,1,"Fruits, Water, Coffee, Tea, Milk",Yes,1,In-house gym for certain facility,0,,"We have hobby clubs like yoga, badminton, chess, football",1,Annual health check-up,1,"Engaged, Motivated",1,"Anh Bui, Hang Nguyen",1,"Anh Bui, Hang Nguyen",1,Once a week,0,Most days,2,Once a week,0,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Daily,2,Once a week,0,3,3,4,4,5,5,5,5,5,2,4,4,4,NA,0,No thanks
2021/09/22 1:59:16 AM AST,40,27.5,Executive (C-Suite) or Country Head,India,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Breathing;Mental Health;Holistic Wellness,0,1,Individual led but we support by encouraging our employees to do them & also grant off time if they need for doing such activities. ,0,0,,No,0,,1,"Yoga sessions & mats , Noise cancelling ear phones ","Meditation sessions , Yoga classes ",1,Health check ups and FGD,1,Enabling and engaging ,1,Alisha Abraham & Sharon D'souza ,1,Sharon D'souza ,0.5,Daily,2,Daily,2,Most days,2,Daily,2,Daily,2,Daily,2,Most day,2,Once a week,0,Most days,2,Once a week,0,Once a week,0,Most days,2,Half the time,0,1,6,6,5,4,3,2,2,1,1,2,2,1,More inclusive work place & 360 degree feedback culture is required ,1,"Yes, absolutely"
2021/09/22 2:15:47 AM AST,41,29,"Middle Management (Manager, Senior Manager)",India,1,1,Stress management;Exercise & Fitness;Yoga;Mindfulness;Mental Health,1,0,,0,1,Tea & Coffee,No,0,,0,,"Yoga Sessions, Access to Doctor on Call",1,Health Check Ups,1,"Caring, Supporting, Friendly",1,"Sharon DSouza, Karen Mariados",1,Saurabh Dalvi & Sharon DSouza,1,Daily,2,Daily,2,Most days,2,Most days,2,Most days,2,Most days,2,Most day,2,Most days,2,Most days,2,Rarely / Never,0,Rarely / Never,0,Most days,2,Half the time,0,3,1,1,3,4,2,1,1,2,1,1,1,2,No,0,"Yes, absolutely"
2021/09/22 2:23:15 AM AST,42,33,"Middle Management (Manager, Senior Manager)",India,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Breathing;Mental Health;Workplace Hygiene,0,1,"Considering the current situation, all are managed virtually",0,1,Coffee tea and various items at the cafeteria,Yes,1,Rest and recreation space at office,1,"Yoga mat, stress balls","Yoga activities, meditation, stress relief sessions virtually ",1,health check ups ,1,"Employee centric, Openness",1,Alisha Abraham and Karen Mariados leads by Sunjoy Dhaawan,1,Sharon Barnes  and Nitish Darvekar,1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Most days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,No ,0,"Yes, absolutely"
2021/09/22 2:41:18 AM AST,43,13.5,"Middle Management (Manager, Senior Manager)",India,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Holistic Wellness,0,0,,0,0,,No,0,,1,,"monthly Team Building, Mindfulness ",1,surveys,1,"colaborative, supportive ",1,Karen Mariados Alisha Abhraham,1,Christopher Anand ,0.5,Once a week,0,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Half the time,0,Daily,2,Half the time,0,Once a week,0,Rarely / Never,0,Most days,2,Most days,2,Half the time,0,1,1,6,6,6,6,6,1,1,6,6,6,6,None,0,I'd like to know more please!
2021/09/22 3:02:46 AM AST,44,32.5,"Middle Management (Manager, Senior Manager)",India,1,1,Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health,1,1,Indoor / Sports Activities  and other Engagement Program through Cultural Club ,1,1,Mineral Water /  Coffee& Tea / Snacks ,Yes,1,Table Tennis /  Indoor Games ,1,Ergonomic chair,Monthly Health and Wellness webinar ,1,Health Check-ups,1,"Transparent, Connected , Nurturing , Flexible , Collaborative  ",1,Alisha Abraham ,0.5,Sharon Dsouza / Saurabh Dalvi,1,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Most day,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Half the time,0,Most days,2,4,4,6,3,1,1,2,5,4,2,4,4,1,Nil,0,I'd like to know more please!
2021/09/22 4:35:37 AM AST,45,26,"Middle Management (Manager, Senior Manager)",Indonesia & E. Timor,1,1,Stress management;Mindfulness;Breathing;Mental Health;financial (investment),0,1,"before pandemic: provide room for yoga, fitness room",0,1,"coffee, tea, water galon",Yes,1,"gym room, nursery room, dining area (indoor and outdoor)",1,chair,"quarterly provide smart class with various topic (mental health, financial, health, etc)",1,survey in smart class (mindfulness),1,"caring, balance life style",1,"Melisa Kurniawati, Rosalia Dwita",1,"Rosalia Dwita, CLARISA KASHIMA LAKSMI W",1,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Most days,2,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Once a week,0,Most days,2,3,3,2,2,2,2,2,2,2,2,2,2,2,sharing experience from different country could be good information,1,I'd like to know more please!
2021/09/22 4:45:11 AM AST,46,28,Entry (Associate),India,1,1,Stress management;Nutrition;Sleep;Exercise & Fitness;Yoga;Ergonomics;Mindfulness;Mental Health;Leadership,1,0,,0,0,,Yes,1,Social Area,1,"Ergonomic Chair, stress balls","Zumba Workshops, Mindfulness sessions",1,Health check-ups,1,"Collaborative, Flexible, Passionate",1,Saurabh Dalvi and Alisha Abraham,1,Saurabh Dalvi and Sharon Dsouza,1,Daily,2,Most days,2,Daily,2,Daily,2,Most days,2,Most days,2,Half the time,0,Daily,2,Most days,2,Half the time,0,Half the time,0,Once a week,0,Most days,2,4,6,3,3,1,1,1,2,3,1,2,2,3,No,0,"Maybe, depends on the time committment"
2021/09/22 5:07:23 AM AST,47,17,Entry (Associate),Sri Lanka,1,0,Nothing,1,0,,0,0,,No,0,,0,,Nothing,0,No,0,"Great, Organized, Recognized",1,No one,0,None,0,Most days,2,Half the time,0,Most days,2,Most days,2,Daily,2,Most days,2,Rarely / Never,0,Half the time,0,Half the time,0,Most days,2,Half the time,0,Rarely / Never,0,Most days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,None,0,"Yes, absolutely"
2021/09/22 5:49:19 AM AST,48,24,Entry (Associate),Vietnam,0,1,Stress management;Nutrition;Exercise & Fitness;Workplace Hygiene,1,1,,0,0,"I choose no in terms of fruit, snack bars, and juice.",Yes,1,"Small gym (ideal for maximum 3 peoples at one time), yoga space",1,"relax room, noise canceling headphones...",continuing education opportunities,0.5,"health check-ups, surveys, interviews, focus groups",1,"people-oriented,",0.5,Ms. Nguyen Kim Hang and Mr. Nguyen Hoang Minh Khang,1,Mr. Truong Hoang Long and Ms. Bui Thi Hong Anh,1,Most days,2,Half the time,0,Most days,2,Most days,2,Half the time,0,Most days,2,Half the time,0,Most days,2,Once a week,0,Half the time,0,Most days,2,Most days,2,Half the time,0,3,3,2,2,2,1,1,1,2,2,2,1,2,"Since Ho Chi Minh city (DHL Express VN country office based) is under severe covid 19 situation, I only, as an HR team member, hope to have more virtual engagement activities to keep our team socialized.",1,"Yes, absolutely"
2021/09/22 6:26:14 AM AST,49,14,"Middle Management (Manager, Senior Manager)",Japan,1,0,NA,1,0,,0,0,,Yes,1,Sports Gym support through benefits membership,0,,NA,0,"check-ups, mental health surveys",1,"friendly, close with colleagues, honest",1,"Yuichi Oana, Shoko Sato",1,"Shoko Sato, Kyohei Morita",1,Half the time,0,Half the time,0,Once a week,0,Once a week,0,Half the time,0,Once a week,0,Most day,2,Once a week,0,Once a week,0,Once a week,0,Daily,2,Most days,2,Half the time,0,4,4,3,4,2,2,2,3,4,2,2,2,2,more opportunity to work from home,1,"Maybe, depends on the Coach"
2021/09/22 7:42:14 AM AST,50,30.5,Entry (Associate),Thailand,1,1,Nutrition;Exercise & Fitness;Workplace Hygiene,1,1,"yoga classes, tennis club, football club",1,1,"snack bars, coffee, tea, ",Yes,1,"gym, open space for movement",1,"ergonomic chair, yoga mat",yoga classes,0.5,health check-ups,1,"Nurturing,  Progressive, Happy",1,"Sarayut Sarayot, Khingpai Viyanut ",1,"Sarayut Sarayot, Khingpai Viyanut ",1,Most days,2,Daily,2,Daily,2,Most days,2,Most days,2,Most days,2,Once a week,0,Most days,2,Daily,2,Most days,2,Once a week,0,Half the time,0,Once a week,0,2,3,1,1,1,3,3,3,2,3,3,1,1,à¹Œà¸·No,0,"Maybe, depends on the time committment"
2021/09/22 8:04:19 AM AST,51,13.5,Entry (Associate),Taiwan,1,1,Workplace Hygiene;Leadership,1,1,"baketball team,Employee Welfare Committee",0,1,"Coffee, snack vending machine",Yes,1,social area,1,"Ergonomic chair, stress balls",How to use ergonomic chairs class,0.5,health check-ups,1,"impositive,Pay more and more attention to the health of employees",1,"Paul Chen,Eve Kwek",1,"Tina Su, Terry Cheng",1,Once a week,0,Most days,2,Half the time,0,Half the time,0,Half the time,0,Once a week,0,Rarely / Never,0,Half the time,0,Half the time,0,Once a week,0,Rarely / Never,0,Once a week,0,Once a week,0,1,1,3,4,2,2,2,2,1,2,3,1,2,N/A,0,"Maybe, depends on the time committment"
2021/09/22 8:42:02 AM AST,52,29,"Senior Management (Associate Director, Director, Senior Director)",Bangladesh,1,1,Exercise & Fitness;Yoga;Workplace Hygiene;Leadership,0,0,,0,0,,No,0,,0,,not applicable,0,surveys,1,"participative, affirmative",1,"Taufica, Tareq",1,"Tareq, Tapas",1,Once a week,0,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Once a week,0,Most days,2,Most days,2,Most days,2,1,1,1,1,1,1,1,1,1,1,1,1,1,Quality of Work should be improved not only by balancing rather enhancing both of the work and personal life ,1,"Yes, absolutely"
2021/09/22 9:07:33 PM AST,53,25,Entry (Associate),Philippines,1,1,Mental Health;Workplace Hygiene;Leadership,1,1,Sports Teams - They are supported in terms of financial ,1,1,"Free Meals, any kinds of meals",Yes,1,"Gym, Lounge",1,ergonomic chair,"Team Bonding, continuing education opportunities",1,"Health Check up, focus group discussion",1,"Grateful, Comfortable",1,"Erica, Lee, Maville Alferez",1,"Erica, Lee, Maville Alferez",1,Half the time,0,Most days,2,Daily,2,Most days,2,Most days,2,Most days,2,Rarely / Never,0,Half the time,0,Half the time,0,Rarely / Never,0,Rarely / Never,0,Most days,2,Half the time,0,2,2,2,1,1,1,2,1,2,3,1,2,1,N/A,0,"Maybe, depends on the time committment"
2021/09/22 9:16:23 PM AST,54,16.5,Entry (Associate),Taiwan,1,1,Exercise & Fitness;Workplace Hygiene;Leadership,0,1,Encourage employees to join the sports teams.,0,1,"milk, juice, boiled chicken, snacks",No,0,,0,,High quality office chair,0.5,not sure,0,"supportive, stable, friendly",1,Eve Kwek,0.5,Kelly Shih,0.5,Half the time,0,Half the time,0,Most days,2,Once a week,0,Half the time,0,Once a week,0,Most day,2,Daily,2,Once a week,0,Once a week,0,Most days,2,Daily,2,Once a week,0,3,1,5,3,2,2,1,2,2,4,1,4,2,NA,0,"Maybe, depends on the time committment"
2021/09/22 9:36:34 PM AST,55,22,Entry (Associate),South Korea,1,1,Yoga,1,1,"Support to run hobby club (soccer, baseball, tennis etc.) ",0,0,,No,0,,1,phone booths ,"health check-ups, inviting a trainer to help Ops employees to warm-up before starting to work ",1,Employee opinion survey,1,"improving, global",1,byungwoo son (in charge of organizing HR get-togethers this year),0.5,byungwoo son,0.5,Half the time,0,Most days,2,Most days,2,Most days,2,Most days,2,Half the time,0,Most day,2,Half the time,0,Half the time,0,Rarely / Never,0,Once a week,0,Half the time,0,Most days,2,3,4,5,3,3,1,2,3,3,1,2,2,4,"The approach of QWL sounds good, but it shouldn't be another burden at work. ",1,No thanks
2021/09/22 9:40:43 PM AST,56,31,"Middle Management (Manager, Senior Manager)",Taiwan,1,1,Mental Health,1,1,Our company provided a lot of free activities.,1,1,"coffee, tea, water, healthy snack",Yes,1,open space for movement,1,"ergonomic chair, noise-cancelling headphones",monthly team building workshops / on line wellness activities,1,"health check-ups, surveys, interviews",1,"wellness, warm",1,"Terry Cheng, Liana Xie, Kelly Shih",1,"Terry Cheng, Liana Xie, Kelly Shih",1,Most days,2,Most days,2,Daily,2,Daily,2,Most days,2,Daily,2,Half the time,0,Most days,2,Daily,2,Once a week,0,Half the time,0,Once a week,0,Daily,2,5,6,4,6,6,5,6,6,6,6,6,6,6,No,0,"Maybe, depends on the time committment"
2021/09/22 9:52:58 PM AST,57,19,Entry (Associate),Vietnam,1,1,Nutrition;Sleep;Exercise & Fitness;Mindfulness;Mental Health;Workplace Hygiene,0,1,,0,1,,Yes,1,,1,,"Yoga club, Healthy eating workshop",1,health check-ups,1,"Funny, safety",1,NOPE,0,NOPE,0,Most days,2,Most days,2,Most days,2,Half the time,0,Most days,2,Most days,2,Half the time,0,Half the time,0,Rarely / Never,0,Half the time,0,Rarely / Never,0,Half the time,0,Half the time,0,2,1,2,2,2,1,1,3,2,4,3,2,2,NOEP,0,"Maybe, depends on the Coach"
2021/09/22 10:02:42 PM AST,58,25,Entry (Associate),Taiwan,1,1,Exercise & Fitness;Yoga;Ergonomics;Workplace Hygiene;Environmental Protection,1,1,"Employees can join together to form a club, and reimburse according to the held events within the limit from Employee Welfare Committee.",0,1,coffee,Yes,1,Social Area,1,Ergonomic Chair,"Health related seminars, team building activities ",1,"Health check-ups, surveys",1,"Caring, Engaging, United",1,"Terry Cheng, Eve Kwek",1,"Kelly Shih, Terry Cheng",1,Most days,2,Most days,2,Daily,2,Most days,2,Half the time,0,Half the time,0,Half the time,0,Daily,2,Half the time,0,Rarely / Never,0,Once a week,0,Daily,2,Half the time,0,4,4,6,4,3,5,5,6,5,3,5,4,6,"Although we're pushing hard for gathering and holding activities online during the pandemic, the physically events do connect and engage people more.",1,"Maybe, depends on the time committment"
2021/09/22 10:12:43 PM AST,59,36.5,Admin Officer,Fiji,1,1,Stress management;Nutrition;Exercise & Fitness;Yoga;Mindfulness;Mental Health;Workplace Hygiene;Leadership,1,1,Financially ,0,1,"Fruits, mineral water",Yes,1,Fitness benefit has been provided,0,,Healthy Diet week,0.5,healthy checkup has been done in previous years,1,"Motivating , Flexible, Happy",1,"Suyasha Singh, Romika Singh",1,"Shivanjali Narayan, Sheetal Shankar",1,Most days,2,Daily,2,Daily,2,Daily,2,Most days,2,Most days,2,Most day,2,Most days,2,Daily,2,Most days,2,Most days,2,Daily,2,Daily,2,2,1,3,2,2,1,2,2,2,1,2,2,1,no,0,"Yes, absolutely"
2021/09/22 10:35:41 PM AST,60,35,Entry (Associate),Thailand,1,1,Leadership,1,1,Sport teams such as Badminton and Football by build up small Football field in some of Service Center. ,1,1,"Snack and drinking vending machine, coffee & tea, Ice maker. ",Yes,1,"Gym, open space for movement, social area. ",1,"stress balls, yoga mat. ","Weekly special delivery for Team engagement, Giveaway medicine box for those who is Homeisolation. ",1,Yearly health check-up,1,"Respectful, Happy, Connected. ",1,"Sinee Kesdech; Team Activities and Friday Lunch box, Sarayut Sarayot; Team building and outing, game, and Karaoke",1,"Penphat Rutthananurak (Encourages wellness about well being in both health and metal),  Sarayut Sarayot (Fitness clasee at home)",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most day,2,Daily,2,Daily,2,Once a week,0,Once a week,0,Daily,2,Daily,2,2,1,3,2,1,2,2,1,1,2,1,2,2,-,0,"Yes, absolutely"
2021/09/22 10:58:06 PM AST,61,28.5,Entry (Associate),Fiji,1,1,Exercise & Fitness,1,1,"Organizing global volunteer day and environment day, assisting committee and helping maintain environment",1,1,"Mineral water, Coffee, Tea",No,0,,0,,Monthly Team Building,0.5,Health check ups,1,Healthy working environment,1,"Shivneel Narayan, Shayal arishma",1,"Kavish Prasad, Rahul Samli",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Once a week,0,Half the time,0,Half the time,0,Rarely / Never,0,Daily,2,Daily,2,Most days,2,1,2,2,1,1,1,1,1,1,1,1,1,1,no,0,I'd like to know more please!
2021/09/22 11:28:16 PM AST,62,31,"Middle Management (Manager, Senior Manager)",Fiji,1,1,Nutrition;Exercise & Fitness;Mindfulness;Workplace Hygiene;Leadership,1,1,"Soccer team, Fiji Cup - soccer and Volleyball game, OHS walks, team building activities, etc. ",0,1,"Coffee, tea, bottle water on daily basis. others, like CIS training or workshop, provide snack bar, juice, etc. ",No,0,"lunch room or small meeting room if need, employee can book the room to use as H&W facilities",0,"not at the moment due to current limited working space. for future plan, this might be considered into","Fitness and wellbeing benefit introduced, staff can choose their desirable H&W + fitness program or equipment. ",1,"introducing yearly health checkup, pending for this year due to COVID status in country. might be in Q4 this year",1,"Great place to work, caring employee's wellbeing, Open and two ways, motivating",1,"Shayal Arishma, Shivneel Narayan",1,"Shayal Arishma, Kavish Prasad",1,Most days,2,Most days,2,Daily,2,Most days,2,Daily,2,Daily,2,Half the time,0,Most days,2,Most days,2,Half the time,0,Most days,2,Most days,2,Half the time,0,1,1,4,3,2,2,1,2,2,1,1,1,1,we need to spend the quality time on balancing work life style ,1,I'd like to know more please!
2021/09/23 12:24:48 AM AST,63,34,Executive,Sri Lanka,1,1,Stress management;Mental Health;Holistic Wellness;Leadership,1,1,"Sports Activities, Fitness challenges, After - work social gathering",1,1,"Bottled mineral water, snacks, coffee, tea",Yes,1,"open space for movement, social area, digital library",1," stress balls,noise-cancelling headphones, phone booths"," continuing education opportunities, team building workshops",1," health check-ups,focus groups",1,"Flexible, Friendly, Peacefully",1,"Tharaka De Silva, Asaranagi Jagoda",1,"Tharaka De Silva, Asaranagi Jagoda",1,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Daily,2,Most day,2,Once a week,0,Most days,2,Rarely / Never,0,Once a week,0,Most days,2,Most days,2,5,4,6,5,1,1,1,5,5,4,4,4,2,Focusing on managing working hrs,1,"Yes, absolutely"
